step,tokens_seen,elapsed_seconds,loss,learning_rate,head_learning_rate,decoder_learning_rate,backbone_learning_rate
1350,1415577600,1743.463521,3.85142685,0.0002993886774312119,0.0002993886774312119,0.000124745282263005,0.000124745282263005
1400,1468006400,1801.684178,5.34418616,0.0002992725696253553,0.0002992725696253553,0.00012469690401056472,0.00012469690401056472
1450,1520435200,1860.310421,5.84742761,0.00029914639953530813,0.00029914639953530813,0.00012464433313971173,0.00012464433313971173
1500,1572864000,1918.213027,4.52297718,0.0002990101756660443,0.0002990101756660443,0.00012458757319418516,0.00012458757319418516
1550,1625292800,2017.650539,3.6788123,0.00029886390720025075,0.00029886390720025075,0.0001245266280001045,0.0001245266280001045
1600,1677721600,2075.566673,4.42778721,0.0002987076039977087,0.0002987076039977087,0.00012446150166571198,0.00012446150166571198
1650,1730150400,2133.498629,5.82588179,0.00029854127659462886,0.00029854127659462886,0.00012439219858109539,0.00012439219858109539
1700,1782579200,2192.202763,4.64366696,0.00029836493620294114,0.00029836493620294114,0.00012431872341789216,0.00012431872341789216
1750,1835008000,2250.518293,4.12845413,0.0002981785947095391,0.0002981785947095391,0.00012424108112897464,0.00012424108112897464
1800,1887436800,2308.449067,4.55380978,0.0002979822646754784,0.0002979822646754784,0.000124159276948116,0.000124159276948116
1850,1939865600,2366.376395,4.38673893,0.0002977759593351302,0.0002977759593351302,0.0001240733163896376,0.0001240733163896376
1900,1992294400,2424.342319,3.76912054,0.0002975596925952892,0.0002975596925952892,0.0001239832052480372,0.0001239832052480372
1950,2044723200,2482.329061,3.9092602,0.0002973334790342359,0.0002973334790342359,0.0001238889495975983,0.0001238889495975983
2000,2097152000,2541.257153,4.51704197,0.00029709733390075407,0.00029709733390075407,0.00012379055579198088,0.00012379055579198088
2050,2149580800,2642.209491,4.87500998,0.0002968512731131029,0.0002968512731131029,0.00012368803046379286,0.00012368803046379286
2100,2202009600,2700.186578,3.73304971,0.0002965953132579437,0.0002965953132579437,0.00012358138052414322,0.00012358138052414322
2150,2254438400,2758.158404,4.10394285,0.0002963294715892222,0.0002963294715892222,0.00012347061316217594,0.00012347061316217594
2200,2306867200,2816.082309,4.65826831,0.00029605376602700523,0.00029605376602700523,0.00012335573584458553,0.00012335573584458553
2250,2359296000,2874.009648,4.87020538,0.00029576821515627275,0.00029576821515627275,0.00012323675631511366,0.00012323675631511366
2300,2411724800,2932.945304,3.20321871,0.0002954728382256651,0.0002954728382256651,0.00012311368259402714,0.00012311368259402714
2350,2464153600,2991.028906,5.00750834,0.00029516765514618566,0.00029516765514618566,0.00012298652297757737,0.00012298652297757737
2400,2516582400,3048.968674,5.71704686,0.00029485268648985825,0.00029485268648985825,0.00012285528603744094,0.00012285528603744094
2450,2569011200,3106.920688,4.58365389,0.0002945279534883408,0.0002945279534883408,0.000122719980620142,0.000122719980620142
2500,2621440000,3164.894716,5.56061733,0.00029419347803149394,0.00029419347803149394,0.00012258061584645582,0.00012258061584645582
2550,2673868800,3265.68045,3.63855816,0.00029384928266590555,0.00029384928266590555,0.000122437201110794,0.000122437201110794
2600,2726297600,3324.848551,3.46573617,0.00029349539059337075,0.00029349539059337075,0.00012228974608057116,0.00012228974608057116
2650,2778726400,3382.76529,4.31414866,0.0002931318256693281,0.0002931318256693281,0.0001221382606955534,0.0001221382606955534
2700,2831155200,3440.67031,3.89877816,0.00029275861240125135,0.00029275861240125135,0.00012198275516718809,0.00012198275516718809
2750,2883584000,3498.566507,4.994452,0.00029237577594699757,0.00029237577594699757,0.00012182323997791566,0.00012182323997791566
2800,2936012800,3556.477562,3.41980343,0.00029198334211311117,0.00029198334211311117,0.000121659725880463,0.000121659725880463
2850,2988441600,3614.698942,3.52101924,0.00029158133735308444,0.00029158133735308444,0.00012149222389711853,0.00012149222389711853
2900,3040870400,3673.532484,4.50017339,0.0002911697887655742,0.0002911697887655742,0.00012132074531898926,0.00012132074531898926
2950,3093299200,3731.44733,4.51301125,0.0002907487240925752,0.0002907487240925752,0.00012114530170523967,0.00012114530170523967
3000,3145728000,3789.318117,4.04509218,0.0002903181717175501,0.0002903181717175501,0.00012096590488231254,0.00012096590488231254
3050,3198156800,3889.230197,3.43384314,0.00028987816066351605,0.00028987816066351605,0.00012078256694313169,0.00012078256694313169
3100,3250585600,3947.08113,5.14674437,0.0002894287205910885,0.0002894287205910885,0.00012059530024628688,0.00012059530024628688
3150,3303014400,4005.4079,4.99667598,0.00028896988179648157,0.00028896988179648157,0.00012040411741520066,0.00012040411741520066
3200,3355443200,4063.968022,4.98370075,0.0002885016752094659,0.0002885016752094659,0.00012020903133727747,0.00012020903133727747
3250,3407872000,4121.826581,3.45411145,0.00028802413239128387,0.00028802413239128387,0.00012001005516303496,0.00012001005516303496
3300,3460300800,4179.68221,4.39038047,0.0002875372855325218,0.0002875372855325218,0.00011980720230521743,0.00011980720230521743
3350,3512729600,4237.534746,3.68729199,0.0002870411674509403,0.0002870411674509403,0.00011960048643789182,0.00011960048643789182
3400,3565158400,4295.389251,4.86862074,0.000286535811589262,0.000286535811589262,0.00011938992149552583,0.00011938992149552583
3450,3617587200,4353.963422,4.23105907,0.0002860212520129169,0.0002860212520129169,0.00011917552167204872,0.00011917552167204872
3500,3670016000,4412.223973,3.06181356,0.0002854975234077466,0.0002854975234077466,0.00011895730141989444,0.00011895730141989444
3550,3722444800,4511.555503,3.67775888,0.0002849646610776658,0.0002849646610776658,0.00011873527544902743,0.00011873527544902743
3600,3774873600,4569.406293,4.0907423,0.0002844227009422825,0.0002844227009422825,0.00011850945872595106,0.00011850945872595106
3650,3827302400,4627.254788,3.89464255,0.000283871679534477,0.000283871679534477,0.00011827986647269878,0.00011827986647269878
3700,3879731200,4685.104433,3.36956565,0.000283311633997939,0.000283311633997939,0.00011804651416580794,0.00011804651416580794
3750,3932160000,4743.713387,5.05197412,0.0002827426020846637,0.0002827426020846637,0.00011780941753527655,0.00011780941753527655
3800,3984588800,4801.98619,4.77681306,0.00028216462215240723,0.00028216462215240723,0.00011756859256350302,0.00011756859256350302
3850,4037017600,4859.835655,4.57499159,0.000281577733162101,0.000281577733162101,0.00011732405548420876,0.00011732405548420876
3900,4089446400,4917.688449,5.80110369,0.00028098197467522516,0.00028098197467522516,0.00011707582278134382,0.00011707582278134382
3950,4141875200,4975.545639,4.41300573,0.000280377386851142,0.000280377386851142,0.00011682391118797585,0.00011682391118797585
4000,4194304000,5033.536739,5.30177645,0.00027976401044438884,0.00027976401044438884,0.00011656833768516203,0.00011656833768516203
4050,4246732800,5134.2142,4.75207704,0.0002791418868019308,0.0002791418868019308,0.0001163091195008045,0.0001163091195008045
4100,4299161600,5192.070695,4.17578121,0.0002785110578603734,0.0002785110578603734,0.00011604627410848892,0.00011604627410848892
4150,4351590400,5250.062308,6.25667763,0.0002778715661431362,0.0002778715661431362,0.00011577981922630676,0.00011577981922630676
4200,4404019200,5307.922154,3.52469395,0.0002772234547575858,0.0002772234547575858,0.00011550977281566076,0.00011550977281566076
4250,4456448000,5365.781001,5.01236974,0.0002765667673921304,0.0002765667673921304,0.00011523615308005436,0.00011523615308005436
4300,4508876800,5423.952112,5.6740435,0.00027590154831327467,0.00027590154831327467,0.00011495897846386446,0.00011495897846386446
4350,4561305600,5482.489605,3.60346644,0.00027522784236263577,0.00027522784236263577,0.00011467826765109825,0.00011467826765109825
4400,4613734400,5540.339597,4.95205798,0.00027454569495392064,0.00027454569495392064,0.0001143940395641336,0.0001143940395641336
4450,4666163200,5598.358732,4.57808351,0.0002738551520698647,0.0002738551520698647,0.00011410631336244365,0.00011410631336244365
4500,4718592000,5656.215072,4.27618783,0.00027315626025913253,0.00027315626025913253,0.00011381510844130525,0.00011381510844130525
4550,4771020800,5755.42856,5.1339377,0.00027244906663317946,0.00027244906663317946,0.00011352044443049144,0.00011352044443049144
4600,4823449600,5813.712255,6.20777966,0.00027173361886307637,0.00027173361886307637,0.0001132223411929485,0.0001132223411929485
4650,4875878400,5872.133995,3.68544034,0.00027100996517629604,0.00027100996517629604,0.00011292081882345668,0.00011292081882345668
4700,4928307200,5929.98104,4.171015,0.0002702781543534622,0.0002702781543534622,0.00011261589764727592,0.00011261589764727592
4750,4980736000,5987.970307,4.90032569,0.0002695382357250612,0.0002695382357250612,0.00011230759821877552,0.00011230759821877552
4800,5033164800,6045.812671,4.90628859,0.00026879025916811707,0.00026879025916811707,0.00011199594132004879,0.00011199594132004879
4850,5085593600,6103.679184,5.69401402,0.00026803427510282887,0.00026803427510282887,0.00011168094795951204,0.00011168094795951204
4900,5138022400,6162.208887,4.47078738,0.00026727033448917215,0.00026727033448917215,0.0001113626393704884,0.0001113626393704884
4950,5190451200,6220.480602,6.14108475,0.0002664984888234639,0.0002664984888234639,0.00011104103700977665,0.00011104103700977665
5000,5242880000,6278.395779,6.46607751,0.0002657187901348912,0.0002657187901348912,0.00011071616255620468,0.00011071616255620468
5050,5295308800,6378.773185,3.99701407,0.00026493129098200383,0.00026493129098200383,0.00011038803790916826,0.00011038803790916826
5100,5347737600,6436.671338,4.28124304,0.00026413604444917144,0.00026413604444917144,0.00011005668518715478,0.00011005668518715478
5150,5400166400,6494.572026,3.46890701,0.0002633331041430054,0.0002633331041430054,0.00010972212672625226,0.00010972212672625226
5200,5452595200,6553.350351,4.31063718,0.000262522524188745,0.000262522524188745,0.00010938438507864374,0.00010938438507864374
5250,5505024000,6611.384085,5.5714351,0.0002617043592266089,0.0002617043592266089,0.00010904348301108705,0.00010904348301108705
5300,5557452800,6669.340954,4.87816931,0.00026087866440811216,0.00026087866440811216,0.00010869944350338008,0.00010869944350338008
5350,5609881600,6727.55377,3.96065445,0.0002600454953923484,0.0002600454953923484,0.00010835228974681183,0.00010835228974681183
5400,5662310400,6785.532205,4.07943848,0.0002592049083422377,0.0002592049083422377,0.00010800204514259906,0.00010800204514259906
5450,5714739200,6843.51811,4.31974696,0.00025835695992074115,0.00025835695992074115,0.00010764873330030882,0.00010764873330030882
5500,5767168000,6902.528295,4.16994614,0.00025750170728704077,0.00025750170728704077,0.000107292378036267,0.000107292378036267
5550,5819596800,7002.607304,4.01405436,0.0002566392080926869,0.0002566392080926869,0.00010693300337195289,0.00010693300337195289
5600,5872025600,7060.596812,5.13601377,0.0002557695204777118,0.0002557695204777118,0.00010657063353237994,0.00010657063353237994
5650,5924454400,7118.531065,3.9361956,0.0002548927030667104,0.0002548927030667104,0.00010620529294446268,0.00010620529294446268
5700,5976883200,7176.6401,4.64819872,0.0002540088149648887,0.0002540088149648887,0.00010583700623537032,0.00010583700623537032
5750,6029312000,7234.887969,4.47749212,0.00025311791575407947,0.00025311791575407947,0.00010546579823086646,0.00010546579823086646
5800,6081740800,7293.534789,4.73475961,0.0002522200654887258,0.0002522200654887258,0.00010509169395363577,0.00010509169395363577
5850,6134169600,7351.4584,4.31864162,0.000251315324691833,0.000251315324691833,0.0001047147186215971,0.0001047147186215971
5900,6186598400,7409.383775,3.82563666,0.00025040375435088895,0.00025040375435088895,0.00010433489764620374,0.00010433489764620374
5950,6239027200,7467.327152,3.88538591,0.0002494854159137527,0.0002494854159137527,0.0001039522566307303,0.0001039522566307303
6000,6291456000,7525.514475,6.81509247,0.0002485603712845126,0.0002485603712845126,0.00010356682136854694,0.00010356682136854694
6050,6343884800,7626.342955,3.56301147,0.00024762868281931336,0.00024762868281931336,0.00010317861784138058,0.00010317861784138058
6100,6396313600,7684.838084,4.48342431,0.0002466904133221527,0.0002466904133221527,0.00010278767221756363,0.00010278767221756363
6150,6448742400,7742.831434,4.65339554,0.00024574562604064756,0.00024574562604064756,0.00010239401085026984,0.00010239401085026984
6200,6501171200,7800.818113,5.22533967,0.00024479438466177124,0.00024479438466177124,0.00010199766027573802,0.00010199766027573802
6250,6553600000,7858.805714,3.25293177,0.0002438367533075596,0.0002438367533075596,0.00010159864721148318,0.00010159864721148318
6300,6606028800,7917.033799,5.00132714,0.00024287279653078934,0.00024287279653078934,0.00010119699855449557,0.00010119699855449557
6350,6658457600,7975.621059,4.65745129,0.00024190257931062606,0.00024190257931062606,0.00010079274137942754,0.00010079274137942754
6400,6710886400,8034.032661,3.49998262,0.00024092616704824444,0.00024092616704824444,0.00010038590293676852,0.00010038590293676852
6450,6763315200,8091.958133,4.3169441,0.0002399436255624195,0.0002399436255624195,9.997651065100813e-05,9.997651065100813e-05
6500,6815744000,8149.867102,3.52646218,0.00023895502108508976,0.00023895502108508976,9.95645921187874e-05,9.95645921187874e-05
6550,6868172800,8249.323094,7.30546093,0.0002379604202568927,0.0002379604202568927,9.915017510703864e-05,9.915017510703864e-05
6600,6920601600,8307.516663,6.18257137,0.0002369598901226727,0.0002369598901226727,9.873328755111364e-05,9.873328755111364e-05
6650,6973030400,8366.24479,5.23553181,0.0002359534981269614,0.0002359534981269614,9.83139575529006e-05,9.83139575529006e-05
6700,7025459200,8424.302174,5.29126397,0.00023494131210943152,0.00023494131210943152,9.789221337892982e-05,9.789221337892982e-05
6750,7077888000,8482.27522,3.00542141,0.00023392340030032376,0.00023392340030032376,9.746808345846825e-05,9.746808345846825e-05
6800,7130316800,8540.243774,4.53506336,0.00023289983131584766,0.00023289983131584766,9.704159638160321e-05,9.704159638160321e-05
6850,7182745600,8598.206829,3.5900094,0.00023187067415355605,0.00023187067415355605,9.661278089731502e-05,9.661278089731502e-05
6900,7235174400,8656.324194,3.07368594,0.000230835998187694,0.000230835998187694,9.618166591153917e-05,9.618166591153917e-05
6950,7287603200,8715.18862,4.05453045,0.00022979587316452273,0.00022979587316452273,9.574828048521782e-05,9.574828048521782e-05
7000,7340032000,8773.090237,3.62207223,0.00022875036919761763,0.00022875036919761763,9.53126538323407e-05,9.53126538323407e-05
7050,7392460800,8872.61053,6.96487138,0.00022769955676314236,0.00022769955676314236,9.4874815317976e-05,9.4874815317976e-05
7100,7444889600,8930.545259,3.96780682,0.00022664350669509786,0.00022664350669509786,9.443479445629079e-05,9.443479445629079e-05
7150,7497318400,8988.534133,4.68008221,0.0002255822901805478,0.0002255822901805478,9.399262090856159e-05,9.399262090856159e-05
7200,7549747200,9046.84255,3.65400774,0.00022451597875481952,0.00022451597875481952,9.354832448117482e-05,9.354832448117482e-05
7250,7602176000,9105.745879,5.58275823,0.00022344464429668257,0.00022344464429668257,9.310193512361776e-05,9.310193512361776e-05
7300,7654604800,9163.742833,5.80743988,0.0002223683590235027,0.0002223683590235027,9.265348292645948e-05,9.265348292645948e-05
7350,7707033600,9221.735064,4.40919041,0.0002212871954863744,0.0002212871954863744,9.220299811932268e-05,9.220299811932268e-05
7400,7759462400,9279.726691,5.83102728,0.00022020122656522993,0.00022020122656522993,9.17505110688458e-05,9.17505110688458e-05
7450,7811891200,9337.698322,4.02193806,0.00021911052546392666,0.00021911052546392666,9.129605227663612e-05,9.129605227663612e-05
7500,7864320000,9396.205995,4.92796418,0.00021801516570531273,0.00021801516570531273,9.083965237721364e-05,9.083965237721364e-05
7550,7916748800,9496.293465,6.39393282,0.00021691522112627057,0.00021691522112627057,9.038134213594608e-05,9.038134213594608e-05
7600,7969177600,9554.21676,4.60972203,0.00021581076587273983,0.00021581076587273983,8.992115244697493e-05,8.992115244697493e-05
7650,8021606400,9612.146984,5.36223104,0.00021470187439471942,0.00021470187439471942,8.94591143311331e-05,8.94591143311331e-05
7700,8074035200,9670.125595,4.79045118,0.00021358862144124876,0.00021358862144124876,8.899525893385366e-05,8.899525893385366e-05
7750,8126464000,9728.1247,5.3815844,0.000212471082055369,0.000212471082055369,8.852961752307043e-05,8.852961752307043e-05
7800,8178892800,9786.711386,3.90871065,0.00021134933156906466,0.00021134933156906466,8.806222148711028e-05,8.806222148711028e-05
7850,8231321600,9845.373197,5.90090176,0.00021022344559818533,0.00021022344559818533,8.759310233257723e-05,8.759310233257723e-05
7900,8283750400,9903.372991,4.82248367,0.00020909350003734878,0.00020909350003734878,8.712229168222867e-05,8.712229168222867e-05
7950,8336179200,9961.370445,5.82749533,0.00020795957105482478,0.00020795957105482478,8.664982127284367e-05,8.664982127284367e-05
8000,8388608000,10019.367192,4.25035039,0.00020682173508740066,0.00020682173508740066,8.617572295308362e-05,8.617572295308362e-05
8050,8441036800,10119.162098,3.69498593,0.0002056800688352292,0.0002056800688352292,8.57000286813455e-05,8.57000286813455e-05
8100,8493465600,10177.874844,3.83169548,0.00020453464925665766,0.00020453464925665766,8.522277052360737e-05,8.522277052360737e-05
8150,8545894400,10236.364066,4.46497832,0.00020338555356304088,0.00020338555356304088,8.474398065126704e-05,8.474398065126704e-05
8200,8598323200,10294.347512,5.24921831,0.0002022328592135359,0.0002022328592135359,8.42636913389733e-05,8.42636913389733e-05
8250,8650752000,10352.335076,5.36610127,0.00020107664390988097,0.00020107664390988097,8.378193496245041e-05,8.378193496245041e-05
8300,8703180800,10410.304651,3.89733952,0.00019991698559115767,0.00019991698559115767,8.32987439963157e-05,8.32987439963157e-05
8350,8755609600,10468.226551,3.22395467,0.00019875396242853698,0.00019875396242853698,8.281415101189042e-05,8.281415101189042e-05
8400,8808038400,10526.980482,4.27493039,0.00019758765282000993,0.00019758765282000993,8.232818867500414e-05,8.232818867500414e-05
8450,8860467200,10585.251884,5.33264989,0.00019641813538510305,0.00019641813538510305,8.184088974379294e-05,8.184088974379294e-05
8500,8912896000,10643.164418,4.34071478,0.00019524548895957842,0.00019524548895957842,8.135228706649102e-05,8.135228706649102e-05
8550,8965324800,10742.588147,6.13731153,0.00019406979259011973,0.00019406979259011973,8.086241357921655e-05,8.086241357921655e-05
8600,9017753600,10800.489965,3.92396042,0.00019289112552900366,0.00019289112552900366,8.037130230375154e-05,8.037130230375154e-05
8650,9070182400,10858.520664,4.53694504,0.00019170956722875765,0.00019170956722875765,7.98789863453157e-05,7.98789863453157e-05
8700,9122611200,10917.278488,5.34365395,0.0001905251973368041,0.0001905251973368041,7.938549889033506e-05,7.938549889033506e-05
8750,9175040000,10975.394586,6.64463065,0.00018933809569009148,0.00018933809569009148,7.88908732042048e-05,7.88908732042048e-05
8800,9227468800,11033.344799,5.26157453,0.0001881483423097124,0.0001881483423097124,7.839514262904685e-05,7.839514262904685e-05
8850,9279897600,11091.324532,3.96525744,0.0001869560173955098,0.0001869560173955098,7.789834058146242e-05,7.789834058146242e-05
8900,9332326400,11149.297732,4.49836917,0.00018576120132067053,0.00018576120132067053,7.740050055027939e-05,7.740050055027939e-05
8950,9384755200,11207.485723,3.93611144,0.00018456397462630756,0.00018456397462630756,7.690165609429482e-05,7.690165609429482e-05
9000,9437184000,11266.088117,5.04254213,0.00018336441801603098,0.00018336441801603098,7.640184084001292e-05,7.640184084001292e-05
9050,9489612800,11365.877205,4.13887619,0.00018216261235050752,0.00018216261235050752,7.590108847937814e-05,7.590108847937814e-05
9100,9542041600,11423.834257,3.866004,0.00018095863864201007,0.00018095863864201007,7.53994327675042e-05,7.53994327675042e-05
9150,9594470400,11481.701109,5.51044949,0.00017975257804895675,0.00017975257804895675,7.489690752039866e-05,7.489690752039866e-05
9200,9646899200,11539.555196,3.63738734,0.00017854451187043999,0.00017854451187043999,7.439354661268334e-05,7.439354661268334e-05
9250,9699328000,11598.006409,4.79655096,0.00017733452154074635,0.00017733452154074635,7.388938397531099e-05,7.388938397531099e-05
9300,9751756800,11656.286521,4.33852899,0.00017612268862386712,0.00017612268862386712,7.338445359327797e-05,7.338445359327797e-05
9350,9804185600,11714.336571,4.90909372,0.00017490909480800008,0.00017490909480800008,7.287878950333337e-05,7.287878950333337e-05
9400,9856614400,11772.198959,3.37726936,0.00017369382190004324,0.00017369382190004324,7.23724257916847e-05,7.23724257916847e-05
9450,9909043200,11830.058937,2.8453186,0.00017247695182008008,0.00017247695182008008,7.186539659170004e-05,7.186539659170004e-05
9500,9961472000,11887.920993,6.39602832,0.0001712585665958575,0.0001712585665958575,7.13577360816073e-05,7.13577360816073e-05
9550,10013900800,11987.983786,4.42374872,0.00017003874835725652,0.00017003874835725652,7.084947848219023e-05,7.084947848219023e-05
9600,10066329600,12046.020298,4.37075606,0.00016881757933075598,0.00016881757933075598,7.034065805448167e-05,7.034065805448167e-05
9650,10118758400,12103.909135,4.2208821,0.00016759514183388953,0.00016759514183388953,6.983130909745399e-05,6.983130909745399e-05
9700,10171187200,12161.984732,4.60977811,0.00016637151826969713,0.00016637151826969713,6.932146594570716e-05,6.932146594570716e-05
9750,10223616000,12219.873461,5.99601996,0.00016514679112116984,0.00016514679112116984,6.88111629671541e-05,6.88111629671541e-05
9800,10276044800,12277.754825,4.49297278,0.0001639210429456902,0.0001639210429456902,6.830043456070425e-05,6.830043456070425e-05
9850,10328473600,12336.467803,4.59264475,0.00016269435636946685,0.00016269435636946685,6.778931515394452e-05,6.778931515394452e-05
9900,10380902400,12394.535448,4.97938839,0.00016146681408196495,0.00016146681408196495,6.727783920081874e-05,6.727783920081874e-05
9950,10433331200,12452.408661,5.15189373,0.00016023849883033215,0.00016023849883033215,6.676604117930507e-05,6.676604117930507e-05
10000,10485760000,12510.4204,4.36201343,0.0001590094934138206,0.0001590094934138206,6.625395558909192e-05,6.625395558909192e-05
10050,10538188800,12610.004904,5.30875554,0.00015777988067820566,0.00015777988067820566,6.574161694925237e-05,6.574161694925237e-05
10100,10590617600,12668.007338,3.97093387,0.0001565497435102014,0.0001565497435102014,6.522905979591725e-05,6.522905979591725e-05
10150,10643046400,12726.715387,2.84185054,0.00015531916483187312,0.00015531916483187312,6.471631867994713e-05,6.471631867994713e-05
10200,10695475200,12784.579781,5.4363768,0.00015408822759504796,0.00015408822759504796,6.420342816460332e-05,6.420342816460332e-05
10250,10747904000,12842.444141,3.88930833,0.00015285701477572297,0.00015285701477572297,6.369042282321791e-05,6.369042282321791e-05
10300,10800332800,12900.496985,5.04484946,0.00015162560936847182,0.00015162560936847182,6.317733723686327e-05,6.317733723686327e-05
10350,10852761600,12958.362208,4.11969355,0.00015039409438085045,0.00015039409438085045,6.266420599202103e-05,6.266420599202103e-05
10400,10905190400,13016.505477,6.21785928,0.00014916255282780132,0.00014916255282780132,6.215106367825056e-05,6.215106367825056e-05
10450,10957619200,13075.011563,3.98088639,0.0001479310677260578,0.0001479310677260578,6.163794488585743e-05,6.163794488585743e-05
10500,11010048000,13132.873933,5.2147964,0.0001466997220885478,0.0001466997220885478,6.11248842035616e-05,6.11248842035616e-05
10550,11062476800,13232.152977,5.4753231,0.00014546859891879823,0.00014546859891879823,6.0611916216165944e-05,6.0611916216165944e-05
10600,11114905600,13290.179013,5.95991596,0.00014423778120533962,0.00014423778120533962,6.009907550222485e-05,6.009907550222485e-05
10650,11167334400,13348.045261,6.8285526,0.00014300735191611206,0.00014300735191611206,5.958639663171337e-05,5.958639663171337e-05
10700,11219763200,13406.371801,5.64610157,0.00014177739399287253,0.00014177739399287253,5.907391416369689e-05,5.907391416369689e-05
10750,11272192000,13464.624101,5.38199712,0.0001405479903456038,0.0001405479903456038,5.8561662644001584e-05,5.8561662644001584e-05
10800,11324620800,13522.485157,5.46106195,0.0001393192238469253,0.0001393192238469253,5.804967660288554e-05,5.804967660288554e-05
10850,11377049600,13580.343815,4.91912644,0.0001380911773265074,0.0001380911773265074,5.753799055271142e-05,5.753799055271142e-05
10900,11429478400,13638.204534,6.80717967,0.00013686393356548737,0.00013686393356548737,5.7026638985619746e-05,5.7026638985619746e-05
10950,11481907200,13696.249971,3.71478142,0.00013563757529088958,0.00013563757529088958,5.6515656371203995e-05,5.6515656371203995e-05
11000,11534336000,13754.896083,3.7048833,0.00013441218517004874,0.00013441218517004874,5.600507715418698e-05,5.600507715418698e-05
11050,11586764800,13854.585955,11.35873184,0.00013318784580503744,0.00013318784580503744,5.5494935752098936e-05,5.5494935752098936e-05
11100,11639193600,13912.439149,3.04038393,0.0001319646397270981,0.0001319646397270981,5.498526655295755e-05,5.498526655295755e-05
11150,11691622400,13970.293353,6.17159049,0.0001307426493910798,0.0001307426493910798,5.4476103912949925e-05,5.4476103912949925e-05
11200,11744051200,14028.340848,5.04900301,0.00012952195716987974,0.00012952195716987974,5.3967482154116566e-05,5.3967482154116566e-05
11250,11796480000,14086.202154,5.59413151,0.00012830264534889076,0.00012830264534889076,5.345943556203782e-05,5.345943556203782e-05
11300,11848908800,14144.8781,4.99411835,0.00012708479612045465,0.00012708479612045465,5.2951998383522775e-05,5.2951998383522775e-05
11350,11901337600,14202.89575,3.66424669,0.0001258684915783216,0.0001258684915783216,5.2445204824300665e-05,5.2445204824300665e-05
11400,11953766400,14260.76054,3.87424831,0.0001246538137121163,0.0001246538137121163,5.193908904671514e-05,5.193908904671514e-05
11450,12006195200,14318.616332,3.47847925,0.00012344084440181125,0.00012344084440181125,5.143368516742136e-05,5.143368516742136e-05
11500,12058624000,14376.474952,5.23116647,0.00012222966541220714,0.00012222966541220714,5.092902725508632e-05,5.092902725508632e-05
11550,12111052800,14475.982906,5.02920704,0.00012102035838742144,0.00012102035838742144,5.042514932809227e-05,5.042514932809227e-05
